Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index
Thorgan Hazard,M'Gladbach,24,Belgium,2017/2018,12000000.0,22000000.0,Winger,de Bundesliga,34,33,2939.0,32.7,0.11469218716007745,-0.3068324384943877,0.1600345454344632,-0.37014019616153726,-0.05117996721354641
Thorgan Hazard,M'Gladbach,25,Belgium,2018/2019,25000000.0,38000000.0,Winger,de Bundesliga,33,33,2873.0,31.9,0.03589697571885342,-0.19176994347130485,-0.3362258323052183,-1.1117113979309532,-0.22158849900798905
Thorgan Hazard,Dortmund,26,Belgium,2019/2020,40000000.0,32000000.0,Winger,de Bundesliga,33,28,2380.0,26.4,0.4545353271564442,0.4398103284879686,0.11739606082695941,0.6357931814101748,0.40081575971537764
Thorgan Hazard,Dortmund,27,Belgium,2020/2021,32000000.0,27000000.0,Winger,de Bundesliga,16,8,654.0,7.3,0.04391125377960864,1.3752792133793252,0.2502766515184375,0.5629448956924136,0.5364980853985698
Valentino Lazaro,Hertha BSC,21,Austria,2017/2018,3000000.0,9000000.0,Winger,de Bundesliga,26,19,1864.0,20.7,-0.10041672091126497,-0.8482001998957108,0.5208292300726163,0.3413808523334694,-0.156322817085349
Valentino Lazaro,Hertha BSC,22,Austria,2018/2019,15000000.0,17000000.0,Winger,de Bundesliga,31,31,2741.0,30.5,-0.21108393662772632,0.6993035085036373,0.5834530091895379,-0.22417428248434745,0.21963065148947347
Valentino Lazaro,Newcastle Utd,23,Austria,2019/2020,19000000.0,15000000.0,Winger,eng Premier League,13,4,480.0,5.3,-0.8049337102053287,0.2994743336954883,-0.0800784048830507,-0.41161911627658915,-0.28930877657775406
Valentino Lazaro,M'Gladbach,24,Austria,2020/2021,15000000.0,10000000.0,Winger,de Bundesliga,22,13,1240.0,13.8,-0.5246072714061369,0.31607254272261104,0.497639921469208,-0.20073491817414363,-0.03556665326924425
Vincenzo Grifo,M'Gladbach,24,Italy,2017/2018,10000000.0,7500000.0,Winger,de Bundesliga,17,9,786.0,8.7,0.13678924619546506,0.3383125505647272,0.041380853250381135,-1.082387811723156,0.05624685312536479
Vincenzo Grifo,Freiburg,25,Italy,2018/2019,5500000.0,9000000.0,Winger,de Bundesliga,16,16,1427.0,15.9,0.04573491049501438,0.025524615128029893,-0.28293411710701527,0.32885869765951414,0.0022503950809630788
Vincenzo Grifo,Freiburg,26,Italy,2019/2020,7000000.0,5500000.0,Winger,de Bundesliga,26,17,1618.0,18.0,0.17219287076576856,-0.06377695730875996,-0.07399880380373819,0.04078938240271175,0.03902323859320297
Vincenzo Grifo,Freiburg,27,Italy,2020/2021,6500000.0,12000000.0,Winger,de Bundesliga,31,27,2313.0,25.7,0.47353012092448565,0.21282013921389945,-0.26583976001562676,0.253529015269117,0.22544303965775045
Vitolo,Las Palmas,27,Spain,2017/2018,25000000.0,25000000.0,Winger,es La Liga,9,8,690.0,7.7,-0.3475196308485378,0.4478946881059083,-0.7515569432530426,-0.5906842816391017,-0.21401926272216132
Vitolo,Atlético Madrid,28,Spain,2018/2019,25000000.0,18000000.0,Winger,es La Liga,20,5,753.0,8.4,-0.18021433079649885,0.2248699498642485,0.24925524182943684,-0.6699833815661539,-0.021772037150053006
Vitolo,Atlético Madrid,29,Spain,2019/2020,18000000.0,14500000.0,Winger,es La Liga,28,11,1227.0,13.6,-0.25176277666921765,0.8061207234967227,0.24246175037217152,0.05834019122644681,0.19545747557840876
Vitolo,Atlético Madrid,30,Spain,2020/2021,10000000.0,4000000.0,Winger,es La Liga,10,3,298.0,3.3,-0.989653890395565,1.4971765306124403,0.19541190395533414,-1.1884283885047524,-0.026469055033902372
Wilfried Zaha,Crystal Palace,24,Côte d'Ivoire,2017/2018,18000000.0,30000000.0,Winger,eng Premier League,29,28,2549.0,28.3,1.000878414740448,-1.7579639212727034,-0.5513767996385516,1.0718410883692437,-0.1301290615764178
Wilfried Zaha,Crystal Palace,25,Côte d'Ivoire,2018/2019,35000000.0,45000000.0,Winger,eng Premier League,34,34,3036.0,33.7,0.5454892377508991,-0.5222045777432726,-0.4049294520282351,0.31004806099366455,0.011553237471097294
Wilfried Zaha,Crystal Palace,26,Côte d'Ivoire,2019/2020,55000000.0,44000000.0,Winger,eng Premier League,38,37,3280.0,36.4,0.30988358217826784,-0.7839538346219382,-0.04795774388854065,-0.09761129559183158,-0.1305853958521656
Wilfried Zaha,Crystal Palace,27,Côte d'Ivoire,2020/2021,50000000.0,45000000.0,Winger,eng Premier League,30,29,2612.0,29.0,0.10455291613224316,-0.5194232367830596,-0.46736490778671885,0.9946452883372956,-0.10801425730563481
Willian,Chelsea,28,Brazil,2017/2018,32000000.0,32000000.0,Winger,eng Premier League,36,20,1890.0,21.0,0.3821373705613172,0.4260188238506153,0.08766170764706371,-0.038690791642064175,0.29432385774491776
Willian,Chelsea,29,Brazil,2018/2019,38000000.0,40000000.0,Winger,eng Premier League,32,26,2097.0,23.3,0.1227283253554508,1.2191533798263758,0.02793298590823375,-0.8003360846946078,0.340390332802279
Willian,Chelsea,30,Brazil,2019/2020,35000000.0,22500000.0,Winger,eng Premier League,36,29,2600.0,28.9,0.5647102108516691,0.6859701475267749,0.11164435470044122,-0.05485330672216062,0.44851866886657227
Willian,Arsenal,31,Brazil,2020/2021,19000000.0,9000000.0,Winger,eng Premier League,25,16,1406.0,15.6,-0.40801275685428,1.143091917655756,-0.42380381463812083,-0.46557656460970903,0.048404053166419644
Xherdan Shaqiri,Stoke City,25,Switzerland,2017/2018,15000000.0,18000000.0,Winger,eng Premier League,36,36,3039.0,33.8,0.22401009891958507,-0.4891270668067158,-0.5443555130626714,0.6869897431966469,-0.09730620876705028
Xherdan Shaqiri,Liverpool,26,Switzerland,2018/2019,20000000.0,25000000.0,Winger,eng Premier League,24,11,1064.0,11.8,0.5706030782455755,1.7527765826822823,0.0013926267195219107,1.7442474706343722,0.9287774785102566
Xherdan Shaqiri,Liverpool,27,Switzerland,2019/2020,22000000.0,16000000.0,Winger,eng Premier League,7,2,185.0,2.1,-0.21939281662889343,1.718489729081732,-0.12571542526861754,0.8258987477988411,0.4852365817991229
Xherdan Shaqiri,Liverpool,28,Switzerland,2020/2021,16000000.0,12000000.0,Winger,eng Premier League,14,5,556.0,6.2,-0.884887541332923,2.0817477281998182,0.11968697600587559,-2.5680821859032257,0.037698478537628755
Yann Karamoh,Inter,19,France,2017/2018,3000000.0,7000000.0,Winger,it Serie A,16,4,489.0,5.4,0.2929120276453625,0.08826639831387607,-0.24151715110612323,-0.14255439469478828,0.08108586086160435
Yann Karamoh,Bordeaux,20,France,2018/2019,8000000.0,10000000.0,Winger,fr Ligue 1,22,13,1224.0,13.6,-0.3385799319681964,-0.7215643604733277,-0.38977699721089953,-0.5049276295940642,-0.48034944333086316
Yann Karamoh,Parma,21,France,2019/2020,10000000.0,9000000.0,Winger,it Serie A,14,5,573.0,6.4,-0.12029249502979975,-1.1485856439489324,-0.3582303925371166,-0.3444657021801844,-0.4987853399220413
Yann Karamoh,Parma,22,France,2020/2021,7500000.0,6000000.0,Winger,it Serie A,24,16,1294.0,14.4,0.057424406111260165,-1.079619759802606,-0.14654532781965368,0.17220534701021925,-0.3130046963591866
Álex Berenguer,Torino,22,Spain,2017/2018,6000000.0,5000000.0,Winger,it Serie A,22,11,1043.0,11.6,0.12273295938778864,-0.47038986504367114,0.4109360645094046,-0.2709751807051685,-0.0369340809266218
Álex Berenguer,Torino,23,Spain,2018/2019,5000000.0,6000000.0,Winger,it Serie A,31,15,1486.0,16.5,-0.001958559909942509,-0.42895919845096875,-0.04070887027400061,-0.24222493156365615,-0.1618354507104334
Álex Berenguer,Torino,24,Spain,2019/2020,6000000.0,4800000.0,Winger,it Serie A,29,21,1823.0,20.3,0.4817757578112565,-0.5693463171110693,-0.050796691284755356,0.26057743721756743,0.03780481345598749
Álex Berenguer,Athletic Club,25,Spain,2020/2021,6000000.0,15000000.0,Winger,es La Liga,35,27,2278.0,25.3,0.40932873444302226,-0.8395545995036383,0.504379217201423,0.9454445999629122,0.10728541736269324
Ángel Correa,Atlético Madrid,22,Argentina,2017/2018,18000000.0,24000000.0,Winger,es La Liga,37,27,2240.0,24.9,0.554490275002825,-0.37932319046730445,0.2936977780889003,1.148939026624141,0.28163261114113286
Ángel Correa,Atlético Madrid,23,Argentina,2018/2019,30000000.0,35000000.0,Winger,es La Liga,36,20,1919.0,21.3,0.19790893332300763,-0.14286012274665158,0.5394577990346261,-0.3044409831095325,0.11375299800117954
Ángel Correa,Atlético Madrid,24,Argentina,2019/2020,35000000.0,32000000.0,Winger,es La Liga,33,22,2061.0,22.9,-0.29261274015330613,-0.19470975058776396,0.049011096920446175,-0.09670074038968983,-0.1753258758925314
Ángel Correa,Atlético Madrid,25,Argentina,2020/2021,35000000.0,40000000.0,Winger,es La Liga,38,29,2393.0,26.6,0.08658056751319232,0.48417568288795026,0.17946527246460056,0.591934953818963,0.27497148174647845
Ángel Di María,Paris S-G,29,Argentina,2017/2018,40000000.0,40000000.0,Winger,fr Ligue 1,30,26,2108.0,23.4,0.23007222035130387,0.7649366619795462,-1.0209503701994842,0.11688184668931977,0.12900799736342053
Ángel Di María,Paris S-G,30,Argentina,2018/2019,45000000.0,40000000.0,Winger,fr Ligue 1,30,28,2324.0,25.8,0.8818803515592153,0.7113362654638984,-0.4618548482245786,1.0287158159801837,0.5766536322159582
Ángel Di María,Paris S-G,31,Argentina,2019/2020,40000000.0,32000000.0,Winger,fr Ligue 1,26,23,2000.0,22.2,0.8673321200971302,0.9019973445225069,-0.5369066232462965,-0.45791230546279,0.4643594962000659
Ángel Di María,Paris S-G,32,Argentina,2020/2021,32000000.0,20000000.0,Winger,fr Ligue 1,27,23,1853.0,20.6,0.47949542961544545,0.770450575445425,-0.7719104437600945,-0.2661414170452206,0.2419371140232647
Érik Lamela,Tottenham,25,Argentina,2017/2018,25000000.0,20000000.0,Winger,eng Premier League,25,7,843.0,9.4,-0.1072229926276268,0.8325397932245302,0.5203823720229886,-0.4639023359218511,0.26455898172872094
Érik Lamela,Tottenham,26,Argentina,2018/2019,20000000.0,18000000.0,Winger,eng Premier League,19,9,974.0,10.8,0.16364165308053888,0.7753959513751947,0.16744292584124132,-0.005027075532969482,0.33106132425972523
Érik Lamela,Tottenham,27,Argentina,2019/2020,22000000.0,16000000.0,Winger,eng Premier League,25,12,1215.0,13.5,0.1275818076023167,0.14033115237440827,0.2694437516149227,-0.11888339301357943,0.13513247977487577
Érik Lamela,Tottenham,28,Argentina,2020/2021,16000000.0,16000000.0,Winger,eng Premier League,23,5,717.0,8.0,-0.170991219610166,0.4474843640830736,0.061440320582817454,-0.6163238196384719,0.016504503533571982
Adrien Hunou,Rennes,23,France,2017/2018,2000000.0,3500000.0,Centre-Forward,fr Ligue 1,24,17,1456.0,16.2,0.6791282201874574,-0.16022313731229668,-0.1875762405681575,-1.4181781867178218,0.08621884797086801
Adrien Hunou,Rennes,24,France,2018/2019,3500000.0,6000000.0,Centre-Forward,fr Ligue 1,19,14,1240.0,13.8,1.0512670690391317,-1.0680259369818002,-0.11757804086389344,-0.23884158523135174,0.15866393012624536
Adrien Hunou,Rennes,25,France,2019/2020,6000000.0,4800000.0,Centre-Forward,fr Ligue 1,23,13,1210.0,13.4,0.36568698056222754,-0.5180960034489628,0.6980558111635231,0.17459621448777152,0.19210592407224347
Adrien Hunou,Rennes,26,France,2020/2021,5500000.0,5000000.0,Centre-Forward,fr Ligue 1,20,5,589.0,6.5,0.19392095252300456,-0.7244311852553296,0.6790369062891156,0.0693328145178569,0.04889729503112848
Alassane Pléa,Nice,24,France,2017/2018,12000000.0,18000000.0,Centre-Forward,fr Ligue 1,35,34,3041.0,33.8,-0.04529286767743377,1.096894714499794,-0.7736949548488831,0.6039346129275377,0.1594963584930805
Alassane Pléa,M'Gladbach,25,France,2018/2019,23000000.0,30000000.0,Centre-Forward,de Bundesliga,34,28,2503.0,27.8,0.24443783486086604,0.05667800954240894,-0.7402311201071923,0.3901549040616225,0.015135794457715734
Alassane Pléa,M'Gladbach,26,France,2019/2020,30000000.0,24000000.0,Centre-Forward,de Bundesliga,27,25,2143.0,23.8,-0.5930961720635478,1.391083204377377,-0.4087699784422942,0.43607682592007513,0.042731210569296414
Alassane Pléa,M'Gladbach,27,France,2020/2021,30000000.0,22000000.0,Centre-Forward,de Bundesliga,29,19,1803.0,20.0,-0.25828285172305243,1.303648922214458,-0.09326215002984417,0.11986270975746247,0.20301878824801833
Alexandre Lacazette,Arsenal,26,France,2017/2018,40000000.0,60000000.0,Centre-Forward,eng Premier League,32,26,2202.0,24.5,0.13221468453352483,0.3302867719279042,0.3170560737696264,0.6296847230057361,0.2684479880765611
Alexandre Lacazette,Arsenal,27,France,2018/2019,65000000.0,70000000.0,Centre-Forward,eng Premier League,35,27,2502.0,27.8,-0.2792900263111119,0.7112550612511175,0.1456007562281735,0.903085406250824,0.17156194534349614
Alexandre Lacazette,Arsenal,28,France,2019/2020,70000000.0,48000000.0,Centre-Forward,eng Premier League,30,22,1874.0,20.8,0.44859303399148076,-0.06383741744624552,0.12466728017604167,0.6048772712124363,0.2713286940910569
Alexandre Lacazette,Arsenal,29,France,2020/2021,42000000.0,28000000.0,Centre-Forward,eng Premier League,31,22,1923.0,21.4,1.212714666931756,-0.6447854558323971,0.5256982504064521,0.10951051602348567,0.5006159378448299
Alexis Sánchez,Arsenal,28,Chile,2017/2018,65000000.0,70000000.0,Centre-Forward,eng Premier League,19,17,1503.0,16.7,-0.9992646396912672,4.964700406246579,0.627927751312848,0.07864078493120215,0.9249556424562643
Alexis Sánchez,Manchester Utd,29,Chile,2018/2019,55000000.0,35000000.0,Centre-Forward,eng Premier League,20,9,880.0,9.8,-0.59118464560285,1.793839213599072,0.28323267795243184,0.3609624436858304,0.27516949283755493
Alexis Sánchez,Inter,30,Chile,2019/2020,25000000.0,16000000.0,Centre-Forward,it Serie A,22,10,923.0,10.3,-1.0070492368970718,2.9231912041868036,0.2565113847478427,1.1015446155053437,0.43908238294312146
Alexis Sánchez,Inter,31,Chile,2020/2021,16000000.0,7500000.0,Centre-Forward,it Serie A,30,12,1146.0,12.7,1.3302696631016981,2.877411937306254,0.18313402394209466,0.2334183684299191,1.3779429743537384
Alfreð Finnbogason,Augsburg,28,Iceland,2017/2018,4500000.0,10000000.0,Centre-Forward,de Bundesliga,22,22,1814.0,20.2,-0.15221057563696372,-0.27500013055053196,-0.03246631152986482,0.5691135753669546,-0.08682669644354418
Alfreð Finnbogason,Augsburg,29,Iceland,2018/2019,12000000.0,15000000.0,Centre-Forward,de Bundesliga,18,17,1335.0,14.8,-0.6224333351549991,-0.42073601843779596,-0.19050604264488846,0.6680024474623606,-0.3565799692119402
Alfreð Finnbogason,Augsburg,30,Iceland,2019/2020,9000000.0,5500000.0,Centre-Forward,de Bundesliga,21,10,966.0,10.7,-0.8211903706704685,-0.7984457745307922,0.39788687716202437,-0.020485621211073793,-0.4916182971231114
Alfreð Finnbogason,Augsburg,31,Iceland,2020/2021,4000000.0,1200000.0,Centre-Forward,de Bundesliga,17,4,544.0,6.0,-1.2732257690154278,0.3022718462280777,0.6032866018973894,-0.0664935774831229,-0.3833756718687576
Anastasios Donis,Stuttgart,20,Greece,2017/2018,1250000.0,3000000.0,Centre-Forward,de Bundesliga,18,11,949.0,10.5,-0.8031878954966231,-0.0866509409820827,0.3000878633292088,0.7293469710538791,-0.2501450184477714
Anastasios Donis,Stuttgart,21,Greece,2018/2019,4000000.0,4000000.0,Centre-Forward,de Bundesliga,24,11,962.0,10.7,0.13883026650940233,-1.2568205962709198,-0.6650531676453012,1.2374069888386727,-0.2610014637836918
Anastasios Donis,Reims,22,Greece,2019/2020,3500000.0,2000000.0,Centre-Forward,fr Ligue 1,15,6,609.0,6.8,-2.4803239699748874,-0.7600562702073579,-0.47161886712373874,1.6384293260226677,-1.2366406948630198
Anastasios Donis,Reims,23,Greece,2020/2021,2000000.0,1000000.0,Centre-Forward,fr Ligue 1,3,1,97.0,1.1,-2.742654943571308,0.03929274561334743,-0.9699657032201413,-1.6380428074203182,-1.582168959589812
Andrea Belotti,Torino,23,Italy,2017/2018,30000000.0,38000000.0,Centre-Forward,it Serie A,32,29,2683.0,29.8,-0.26978892397377563,-0.17830864195697754,0.17811991567522978,0.2176933255704882,-0.10858886058534867
Andrea Belotti,Torino,24,Italy,2018/2019,35000000.0,35000000.0,Centre-Forward,it Serie A,37,37,3299.0,36.7,-0.5143855286348745,0.2114884261289504,0.2737735758394179,0.40449549414053426,-0.08339711677151893
Andrea Belotti,Torino,25,Italy,2019/2020,40000000.0,32000000.0,Centre-Forward,it Serie A,36,34,3008.0,33.4,-0.945282069757636,0.2896704169212624,-0.07396945034362781,0.09694054939153539,-0.35805916229019263
Andrea Belotti,Torino,26,Italy,2020/2021,35000000.0,35000000.0,Centre-Forward,it Serie A,35,33,2888.0,32.1,-0.8152259099025297,0.25851527533044266,-0.1653062665156955,1.1424886405158141,-0.2210352298750854
Andrea Petagna,Atalanta,22,Italy,2017/2018,7000000.0,9000000.0,Centre-Forward,it Serie A,29,22,1618.0,18.0,-1.1369270898437926,1.3581983753484086,-0.17004883699298837,0.34456481871469663,-0.17162088211973253
Andrea Petagna,SPAL,23,Italy,2018/2019,10000000.0,20000000.0,Centre-Forward,it Serie A,36,35,3031.0,33.7,-0.36435285180730753,-0.04477454888136412,-0.9604330404469533,0.2561324810517446,-0.34162578051784565
Andrea Petagna,SPAL,24,Italy,2019/2020,18000000.0,14500000.0,Centre-Forward,it Serie A,36,33,3032.0,33.7,-1.5763105055349327,0.5791924822118427,-0.896077659305568,0.6578623598565692,-0.6779709028132157
Andrea Petagna,Napoli,25,Italy,2020/2021,15000000.0,15000000.0,Centre-Forward,it Serie A,26,9,964.0,10.7,0.47076930332181754,0.4819080462760015,-0.8545352394519465,-0.4969493927449115,0.1117212108989378
Andrea Pinamonti,Inter,18,Italy,2017/2018,1000000.0,2000000.0,Centre-Forward,it Serie A,1,0,14.0,0.2,-1.1164853513168784,-1.5739424556760713,-1.41341686088734,-4.354581604661865,-1.6140455546552677
Andrea Pinamonti,Frosinone,19,Italy,2018/2019,4000000.0,10000000.0,Centre-Forward,it Serie A,27,17,1625.0,18.1,-0.8491204617501101,-0.17000359367065543,-0.1889056087152462,0.14824268137354368,-0.4475619598109083
Andrea Pinamonti,Genoa,20,Italy,2019/2020,15000000.0,13500000.0,Centre-Forward,it Serie A,32,23,2236.0,24.8,-0.7874800148075883,-0.3549766181598714,-0.18943427762063925,-0.25195570838931974,-0.5061925875664425
Andrea Pinamonti,Inter,21,Italy,2020/2021,13500000.0,12000000.0,Centre-Forward,it Serie A,8,1,169.0,1.9,0.4314895572161169,0.3032456094074973,-0.21056294813892387,1.2073319766401627,0.34860231113535844
Andreas Cornelius,Atalanta,24,Denmark,2017/2018,3000000.0,3000000.0,Centre-Forward,it Serie A,23,8,934.0,10.4,-0.9356426720657837,0.8868347553818621,0.593240022246066,0.06143386663719349,-0.07453912247120457
Andreas Cornelius,Bordeaux,25,Denmark,2018/2019,3000000.0,3000000.0,Centre-Forward,fr Ligue 1,20,6,792.0,8.8,0.28794613229799293,0.11436218906759613,0.646607974436772,0.7149951941547029,0.35898742110382054
Andreas Cornelius,Parma,26,Denmark,2019/2020,5000000.0,8000000.0,Centre-Forward,it Serie A,26,17,1494.0,16.6,2.107740296210689,-0.14370912520638227,0.6395089214388338,0.4155446796683147,1.0820121042478126
Andreas Cornelius,Parma,27,Denmark,2020/2021,12000000.0,6000000.0,Centre-Forward,it Serie A,29,21,1898.0,21.1,-1.1367891077457073,0.25642435616183673,0.18701698986342508,-0.44825933605945495,-0.4548715450783697
Andrej Kramarić,Hoffenheim,26,Croatia,2017/2018,15000000.0,27000000.0,Centre-Forward,de Bundesliga,34,22,2228.0,24.8,0.42060273565971223,1.5519252337731884,-0.715683644495512,-0.14923673693638342,0.41919213689742685
Andrej Kramarić,Hoffenheim,27,Croatia,2018/2019,35000000.0,38000000.0,Centre-Forward,de Bundesliga,30,28,2396.0,26.6,-0.1172615800127028,2.330551906666917,-0.49799128397179543,-0.27372978805237197,0.40289903006141664
Andrej Kramarić,Hoffenheim,28,Croatia,2019/2020,38000000.0,30500000.0,Centre-Forward,de Bundesliga,19,14,1422.0,15.8,1.0448490018135435,1.0726736972096633,-0.4013733579422642,0.2923100493456016,0.6873068084646178
Andrej Kramarić,Hoffenheim,29,Croatia,2020/2021,27000000.0,28000000.0,Centre-Forward,de Bundesliga,28,26,2379.0,26.4,0.6223878850928982,1.3543326245919172,-0.22690551158808916,0.32981671388662215,0.606258273510828
André Silva,Milan,21,Portugal,2017/2018,22000000.0,22000000.0,Centre-Forward,it Serie A,24,7,940.0,10.4,-0.7702429380131985,0.636807821615037,-0.01259400163577242,-0.4498572665788633,-0.23491189368722093
