Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index,Team_Rating
Benjamin Mendy,Man City,23,France,2017/2018,13000000.0,40000000.0,Wing-Back,eng Premier League,7,4,363.0,4.0,0.0589217879336441,0.7126176875226574,0.288012732140728,1.8147794716885637,0.4781133616788687,1.9750000000000043
Benjamin Mendy,Man City,24,France,2018/2019,45000000.0,35000000.0,Wing-Back,eng Premier League,10,10,900.0,10.0,0.1630146936135958,2.076853441021564,-0.2304452384771531,1.1592219393416954,0.6033841288066356,1.800000000000001
Benjamin Mendy,Man City,25,France,2019/2020,35000000.0,28000000.0,Wing-Back,eng Premier League,19,18,1492.0,16.6,0.289689164769114,1.8597627544236195,-0.7747865160757674,0.7835373581267012,0.3590258932227906,1.675000000000006
Benjamin Mendy,Man City,26,France,2020/2021,28000000.0,20000000.0,Wing-Back,eng Premier League,13,11,953.0,10.6,0.832432920059746,1.0906862890151994,-0.5255507076785082,-0.3880308801130949,0.2996556125729362,1.2749999999999977
Benjamin Pavard,Stuttgart,21,France,2017/2018,3500000.0,30000000.0,Wing-Back,de Bundesliga,34,34,3060.0,34.0,-0.6193976492887637,0.6773898920763968,1.1414254111158275,-0.1490461970816599,0.3681224524148437,-8.969309870353455e-15
Benjamin Pavard,Stuttgart,22,France,2018/2019,40000000.0,30000000.0,Wing-Back,de Bundesliga,29,29,2610.0,29.0,-0.404320236340382,0.3526870529673924,0.7434536887668359,-0.080667769284887,0.2190177064796374,-1.0555555555555636
Benjamin Pavard,Bayern Munich,23,France,2019/2020,35000000.0,28000000.0,Wing-Back,de Bundesliga,32,31,2790.0,31.0,0.1894187109137856,2.417004991204117,0.238375830125769,1.2230733743093063,0.8668157390501148,1.8888888888888784
Benjamin Pavard,Bayern Munich,24,France,2020/2021,40000000.0,35000000.0,Wing-Back,de Bundesliga,24,22,1943.0,21.6,-0.1723715347487458,2.163202206586666,0.8798732586797906,-0.5098581178358721,0.7460589199763823,1.527777777777772
Bernardo,RB Leipzig,22,Brazil,2017/2018,5000000.0,6000000.0,Wing-Back,de Bundesliga,18,15,1350.0,15.0,0.2403318425174682,-0.1364949577546745,1.7459172320859837,0.0173080793372863,0.6507776524803947,0.1111111111111021
Bernardo,Brighton,23,Brazil,2018/2019,9000000.0,9000000.0,Wing-Back,eng Premier League,22,19,1752.0,19.5,-0.0283968825155924,-0.6059866136291149,1.6681709368325643,0.1434931199736746,0.4381934217268084,-0.6249999999999986
Bernardo,Brighton,24,Brazil,2019/2020,6000000.0,4800000.0,Wing-Back,eng Premier League,14,7,679.0,7.5,0.2943297638654621,-0.6875788794979467,1.4663787312551717,-2.2884091385585377,0.2007958513686082,-0.374999999999995
Bernardo,Brighton,25,Brazil,2020/2021,4800000.0,4000000.0,Wing-Back,eng Premier League,3,2,206.0,2.3,-1.5529375417900786,-1.4619954563803972,0.0012336930458761,-2.743768496665648,-1.105325183732631,-0.1500000000000023
Bouna Sarr,Marseille,25,Guinea,2017/2018,2000000.0,6000000.0,Wing-Back,fr Ligue 1,29,18,1792.0,19.9,0.1580096078479554,0.833004884005366,0.6683417396513623,0.4061546268467071,0.5301891749183757,0.825000000000003
Bouna Sarr,Marseille,26,Guinea,2018/2019,8000000.0,6000000.0,Wing-Back,fr Ligue 1,29,25,2242.0,24.9,0.3982132972640593,0.0913086851081294,0.5933852788994074,-0.9022524336156554,0.2597507647094772,0.2000000000000005
Bouna Sarr,Marseille,27,Guinea,2019/2020,8000000.0,6500000.0,Wing-Back,fr Ligue 1,27,25,2164.0,24.0,0.4536028207392963,0.0823804089356594,-0.1974225784446148,0.2140857808548198,0.1089866240855705,0.3414042051690664
Bouna Sarr,Bayern Munich,28,Guinea,2020/2021,9000000.0,4000000.0,Wing-Back,de Bundesliga,8,5,452.0,5.0,-0.1459162366738133,0.0849455010035971,-0.027122512913626,-0.6919501910107155,-0.1012263943720853,1.527777777777772
Calum Chambers,Arsenal,22,England,2017/2018,14000000.0,14000000.0,Wing-Back,eng Premier League,12,10,866.0,9.6,-0.3341143191355713,0.987601752024878,1.878057923505144,-0.0648512170740593,0.7975012937849424,0.5750000000000041
Calum Chambers,Fulham,23,England,2018/2019,14000000.0,14000000.0,Wing-Back,eng Premier League,31,29,2588.0,28.8,0.1292401855952146,-0.8024561317639144,1.6930622947667129,0.850591076531726,0.5157889335591077,-1.174999999999998
Calum Chambers,Arsenal,24,England,2019/2020,18000000.0,14500000.0,Wing-Back,eng Premier League,14,13,1102.0,12.2,0.2534896173513933,0.3562370453590592,1.0947966409320466,-0.5512913411240554,0.4931558367589935,0.2000000000000052
Calum Chambers,Arsenal,25,England,2020/2021,14500000.0,12000000.0,Wing-Back,eng Premier League,10,8,753.0,8.4,-0.5302854267600453,0.468261456988873,0.5264297456102203,0.7106882004666172,0.2132989672294434,0.399999999999998
Charalambos Lykogiannis,Cagliari,23,Greece,2017/2018,1750000.0,2000000.0,Wing-Back,it Serie A,11,8,687.0,7.6,-0.0224460063369761,-2.529009406659105,0.4176956619430082,-0.0979830020071173,-0.5025909720865279,-0.6999999999999892
Charalambos Lykogiannis,Cagliari,24,Greece,2018/2019,2000000.0,1500000.0,Wing-Back,it Serie A,11,9,830.0,9.2,-0.252419722164694,-1.5369509174720797,-0.1955023582195501,-0.2250383971723114,-0.5508933111115017,-0.4500000000000002
Charalambos Lykogiannis,Cagliari,25,Greece,2019/2020,1500000.0,1200000.0,Wing-Back,it Serie A,20,14,1338.0,14.9,-0.2090648535795475,-1.709175781384143,-0.2253245218014043,-0.0853020264173395,-0.5774071866921255,-0.0999999999999973
Charalambos Lykogiannis,Cagliari,26,Greece,2020/2021,1400000.0,2500000.0,Wing-Back,it Serie A,31,29,2418.0,26.9,0.3159484804401204,-1.2964863982268933,-0.2136726999526811,-0.3000472986067353,-0.3341272302687991,-0.3999999999999923
Charles Traore,Troyes,25,Mali,2017/2018,400000.0,2000000.0,Wing-Back,fr Ligue 1,34,33,2999.0,33.3,-0.412058320356265,-0.6906699033067494,0.1270609815122085,0.3809416983272069,-0.2137194585715731,-0.6749999999999969
Charles Traore,Nantes,26,Mali,2018/2019,2000000.0,3000000.0,Wing-Back,fr Ligue 1,13,13,1163.0,12.9,-0.4556277289506589,-1.0202846504559733,1.3078657587515927,0.1208171323625794,0.0780752475001244,9.143313306604365e-16
Charles Traore,Nantes,27,Mali,2019/2020,3000000.0,2400000.0,Wing-Back,fr Ligue 1,20,20,1738.0,19.3,-0.3623377617249452,-0.4059049687944703,0.7468539013598465,0.1581795418524506,0.0670392489450902,-0.0396957927176841
Charles Traore,Nantes,28,Mali,2020/2021,2500000.0,2000000.0,Wing-Back,fr Ligue 1,22,19,1700.0,18.9,-0.4741677213614495,-0.8146017853767397,1.8527243109645088,-0.8150269255930092,0.2210500535256573,-0.1999999999999974
Charlie Taylor,Burnley,23,England,2017/2018,5000000.0,5000000.0,Wing-Back,eng Premier League,11,10,950.0,10.6,-0.3751197172460948,-1.006225406759584,0.8031419770451022,-0.9296683954865702,-0.1759594144465957,-0.0749999999999971
Charlie Taylor,Burnley,24,England,2018/2019,5000000.0,7000000.0,Wing-Back,eng Premier League,38,35,3243.0,36.0,-0.4725552330657286,-0.8500259660390088,-0.0669036167575684,0.5854475669451048,-0.3191445706001092,-0.5749999999999984
Charlie Taylor,Burnley,25,England,2019/2020,5000000.0,4000000.0,Wing-Back,eng Premier League,24,22,1945.0,21.6,-0.7041335423579841,-0.6325479472157837,0.0722336904075891,1.318798602612712,-0.2122153976074137,-0.1749999999999951
Charlie Taylor,Burnley,26,England,2020/2021,4000000.0,4000000.0,Wing-Back,eng Premier League,29,28,2426.0,27.0,-0.1502912200512148,-0.8378442995595549,0.1274475483281329,-0.8645672355175377,-0.2963985225421604,-0.5500000000000022
Christian Fuchs,Leicester,31,Austria,2017/2018,6000000.0,5000000.0,Wing-Back,eng Premier League,25,21,1921.0,21.3,-0.1805150189756489,-0.9687350843932364,1.638664730953803,0.3334972677788329,0.3105441058207104,-0.0999999999999957
Christian Fuchs,Leicester,32,Austria,2018/2019,3500000.0,3000000.0,Wing-Back,eng Premier League,3,2,207.0,2.3,-0.1201432366172182,-0.0370510694510115,0.6014259625602583,-2.2521195005091177,-0.0600186015027397,0.0750000000000008
Christian Fuchs,Leicester,33,Austria,2019/2020,2000000.0,1600000.0,Wing-Back,eng Premier League,11,8,772.0,8.6,-0.3903346988717215,0.7392129532723885,0.8321165862890146,0.2302559431251639,0.3819692281702521,0.6500000000000052
Christian Fuchs,Leicester,34,Austria,2020/2021,1600000.0,800000.0,Wing-Back,eng Premier League,9,8,702.0,7.8,-1.9217655312752129,1.165746475251129,0.5885983126126685,-0.0726861730193852,-0.0863522484572861,0.4499999999999977
Christian Günter,Freiburg,24,Germany,2017/2018,3500000.0,5000000.0,Wing-Back,de Bundesliga,34,34,3060.0,34.0,0.1577313283740166,-0.9797792644996433,-0.9942192117292888,-0.0485750484685565,-0.5504596465648125,-0.6666666666666755
Christian Günter,Freiburg,25,Germany,2018/2019,9000000.0,9000000.0,Wing-Back,de Bundesliga,32,32,2879.0,32.0,0.2119883851495812,-1.1376900585169083,-1.3806331997035772,-1.6428517088949015,-0.868332789870095,-0.4166666666666745
Christian Günter,Freiburg,26,Germany,2019/2020,12000000.0,9500000.0,Wing-Back,de Bundesliga,34,34,3029.0,33.7,0.1523552028420792,-0.8590585772944599,-1.5626670427380964,-2.443955558523696,-0.9603871042816944,0.0277777777777669
Christian Günter,Freiburg,27,Germany,2020/2021,9000000.0,12000000.0,Wing-Back,de Bundesliga,34,34,3060.0,34.0,0.327716121367395,-0.7680479709762152,-1.1803897400407792,-0.1204081359529179,-0.5188743789433998,-6.144259658568517e-15
Coke,Levante,30,Spain,2017/2018,4000000.0,2000000.0,Wing-Back,es La Liga,17,16,1383.0,15.4,1.219608153361377,-1.1179114797300136,-3.199553886128634,1.1552482964995696,-0.9179144544191552,-0.3499999999999984
Coke,Levante,31,Spain,2018/2019,2000000.0,2000000.0,Wing-Back,es La Liga,27,19,1817.0,20.2,0.7535668004986237,-0.4026366245463254,-0.2574512012482108,0.0321670599924632,0.0385196695753782,-0.1749999999999975
Coke,Levante,32,Spain,2019/2020,1500000.0,1200000.0,Wing-Back,es La Liga,17,11,989.0,11.0,0.2275243938915494,0.1372529325503245,0.0931248347905049,-1.3741643470222966,-0.0022521912205069,-0.1500000000000006
Coke,Levante,33,Spain,2020/2021,1000000.0,800000.0,Wing-Back,es La Liga,17,11,835.0,9.3,-0.3852116733797137,-0.0964730070224755,-0.0863853352697689,-0.3592608327483305,-0.2058427043887851,-0.2749999999999999
Cristian Ansaldi,Torino,30,Argentina,2017/2018,5500000.0,5000000.0,Wing-Back,it Serie A,25,20,1872.0,20.8,0.9700761671956944,-0.9643962864581386,-0.1682334917409657,-0.4722575623903314,-0.0561836998041975,0.2000000000000118
Cristian Ansaldi,Torino,31,Argentina,2018/2019,5000000.0,5000000.0,Wing-Back,it Serie A,24,23,1807.0,20.1,1.251803909654696,-1.5359653027506652,-0.6095197335986289,-0.1147505268390346,-0.233257112234681,0.3750000000000001
Cristian Ansaldi,Torino,32,Argentina,2019/2020,5000000.0,4000000.0,Wing-Back,it Serie A,27,21,1768.0,19.6,1.6234236415166992,-1.4804594834117557,-0.2249889490663755,0.0741382056691611,0.0455799099957555,-0.5499999999999986
Cristian Ansaldi,Torino,33,Argentina,2020/2021,4000000.0,2000000.0,Wing-Back,it Serie A,31,20,1947.0,21.6,0.2654486248924667,-1.3764585022661608,-0.6583555567923376,0.0836488427553733,-0.486539598700581,-0.4749999999999933
Cristian Dell'Orco,Sassuolo,23,Italy,2017/2018,1000000.0,1000000.0,Wing-Back,it Serie A,8,5,421.0,4.7,-0.5695349916992192,-0.7473139320618295,0.4571658280981793,2.0165338958116545,0.003972448890305,-0.7499999999999892
Cristian Dell'Orco,Empoli,24,Italy,2018/2019,800000.0,1000000.0,Wing-Back,it Serie A,12,12,1035.0,11.5,-0.6476022586808009,0.4962496541078612,-0.3158873133207646,0.3000364766504921,-0.1507751760744933,-0.4749999999999997
Cristian Dell'Orco,Lecce,25,Italy,2019/2020,800000.0,650000.0,Wing-Back,it Serie A,14,11,1007.0,11.2,-0.8001184972709611,-0.058223629609033,0.2061107989930266,-0.5071465439444841,-0.2331673313304356,-0.8249999999999974
Cristian Dell'Orco,Spezia,26,Italy,2020/2021,650000.0,600000.0,Wing-Back,it Serie A,8,2,262.0,2.9,-1.847564747898901,-0.144669867903004,0.0676139860905288,-1.80112694994275,-0.7468846912080112,-0.4999999999999931
Cristiano Biraghi,Fiorentina,24,Italy,2017/2018,2500000.0,5000000.0,Wing-Back,it Serie A,34,34,2980.0,33.1,-0.132054815279226,-0.9694617206255756,-0.0220409672728083,1.0469121834568726,-0.1850049949399573,0.2000000000000117
Cristiano Biraghi,Fiorentina,25,Italy,2018/2019,7500000.0,10000000.0,Wing-Back,it Serie A,36,36,3194.0,35.5,0.16166579790902,-0.9884759938141268,-0.5451589664501845,-0.4177468702073344,-0.4311995843591237,0.0500000000000004
Cristiano Biraghi,Inter,26,Italy,2019/2020,12000000.0,9500000.0,Wing-Back,it Serie A,26,18,1576.0,17.5,0.4197238248338368,-0.5550819555201301,-1.4509372844178292,0.8843277916679391,-0.4322486118093277,1.1250000000000029
Cristiano Biraghi,Fiorentina,27,Italy,2020/2021,9500000.0,9000000.0,Wing-Back,it Serie A,35,31,2803.0,31.1,-0.0773051289499237,-0.9351017491174788,-1.286734741296016,-0.4202167824994303,-0.7493458136678955,-0.2999999999999929
Cédric Soares,Southampton,25,Portugal,2017/2018,15000000.0,15000000.0,Wing-Back,eng Premier League,32,32,2794.0,31.0,-0.4037046779213785,-0.6445152183747932,-0.2887837770390461,0.4216517064037163,-0.3411493592934064,-0.4749999999999965
Cédric Soares,Southampton,26,Portugal,2018/2019,15000000.0,12000000.0,Wing-Back,eng Premier League,18,16,1495.0,16.6,0.2488344966289523,-1.1205011025570633,-0.1500012820938586,-0.5893016162564996,-0.3169055370090806,-0.5000000000000001
Cédric Soares,Southampton,27,Portugal,2019/2020,10000000.0,8000000.0,Wing-Back,eng Premier League,16,16,1306.0,14.5,-0.4357162066256262,-0.88452779215096,0.7630876055844336,0.9486450593578052,0.0100983578649044,-0.2249999999999936
Cédric Soares,Arsenal,28,Portugal,2020/2021,7000000.0,6000000.0,Wing-Back,eng Premier League,10,8,746.0,8.3,-0.0708924454398976,-0.2643137583602483,-0.1151824185824626,0.5123829641590468,-0.0764217233099886,0.399999999999998
César Azpilicueta,Chelsea,27,Spain,2017/2018,30000000.0,40000000.0,Wing-Back,eng Premier League,37,37,3330.0,37.0,-0.2499444173349687,1.8822538919108327,1.8425397246202488,-0.4508644469715999,0.9953826066971444,0.6000000000000035
César Azpilicueta,Chelsea,28,Spain,2018/2019,40000000.0,35000000.0,Wing-Back,eng Premier League,38,38,3402.0,37.8,-0.1794942165942211,1.3015124461443552,0.4559360335130725,0.7879207975418202,0.5098995380415798,0.6000000000000014
César Azpilicueta,Chelsea,29,Spain,2019/2020,30000000.0,24000000.0,Wing-Back,eng Premier League,36,36,3229.0,35.9,0.0263530980065337,0.6496506316512405,1.3493029862681007,-0.29755485802878,0.6128191467057275,0.3750000000000054
César Azpilicueta,Chelsea,30,Spain,2020/2021,20000000.0,13000000.0,Wing-Back,eng Premier League,26,24,2188.0,24.3,-0.3743666306151261,1.7232826283417406,0.7891863048897708,0.5918995164634184,0.653915826258659,0.5499999999999972
Dalbert Henrique,Inter,23,Brazil,2017/2018,5000000.0,12000000.0,Wing-Back,it Serie A,13,5,531.0,5.9,-0.1577683816979707,0.2480498693446466,0.5629945634156541,0.4798076637895404,0.2597108164012034,0.9000000000000113
Dalbert Henrique,Inter,24,Brazil,2018/2019,12000000.0,10000000.0,Wing-Back,it Serie A,11,9,778.0,8.6,-0.370386065330063,-0.2835505998294804,0.68156817805984,0.242786099054777,0.0808240026700326,0.6000000000000001
Dalbert Henrique,Fiorentina,25,Brazil,2019/2020,12000000.0,9500000.0,Wing-Back,it Serie A,31,29,2484.0,27.6,-0.1426272044826074,-0.7564272180294381,-0.3181194216892735,0.0362373187106889,-0.3396130315723186,0.075000000000002
Dalbert Henrique,Rennes,26,Brazil,2020/2021,9000000.0,4000000.0,Wing-Back,fr Ligue 1,13,3,373.0,4.1,-0.5585286122067573,1.186313485816448,0.1467294408417226,0.1798904830071644,0.1983641403874041,0.3000000000000021
Damián Suárez,Getafe,29,Uruguay,2017/2018,2500000.0,2500000.0,Wing-Back,es La Liga,33,33,2879.0,32.0,-0.0247657268888452,-0.6397669284136516,0.1189895428045709,0.5762140156896529,-0.0681037086195013,0.225000000000001
Damián Suárez,Getafe,30,Uruguay,2018/2019,3500000.0,3500000.0,Wing-Back,es La Liga,36,36,3240.0,36.0,-0.2533883226620184,-0.8532522533837018,0.6230770611733993,-1.2791731160008746,-0.1991699003339286,0.3250000000000023
Damián Suárez,Getafe,31,Uruguay,2019/2020,3500000.0,3200000.0,Wing-Back,es La Liga,30,30,2592.0,28.8,0.2117420205751928,-1.1251045269328477,0.6878199975748045,1.2905146311937397,0.1520349367099014,0.1500000000000001
Damián Suárez,Getafe,32,Uruguay,2020/2021,2500000.0,1500000.0,Wing-Back,es La Liga,31,28,2434.0,27.0,-0.1436630978954163,-1.1763842779471894,0.6694258112939413,0.4689074621827102,-0.0560052186842718,-0.3750000000000001
Dani Carvajal,Real Madrid,25,Spain,2017/2018,32000000.0,60000000.0,Wing-Back,es La Liga,25,25,2223.0,24.7,0.2641590199400058,1.1707748934592743,0.1910297520343691,-0.3912092978468643,0.399680912774163,1.2500000000000029
Dani Carvajal,Real Madrid,26,Spain,2018/2019,60000000.0,50000000.0,Wing-Back,es La Liga,24,23,2107.0,23.4,0.4835720667417103,1.3533013469439608,-0.6503804560473828,0.4643626186097651,0.3022000590028957,0.4250000000000024
Dani Carvajal,Real Madrid,27,Spain,2019/2020,50000000.0,40000000.0,Wing-Back,es La Liga,31,31,2738.0,30.4,0.1265302006743027,1.4762494029103312,0.128695736978402,0.9060607012657536,0.5426709889988898,1.124999999999999
Dani Carvajal,Real Madrid,28,Spain,2020/2021,40000000.0,30000000.0,Wing-Back,es La Liga,13,11,950.0,10.6,0.0322917764225041,1.5595025497060702,0.6141162044756409,0.3996959720177327,0.6544734391215163,0.9749999999999982
Daniel Brosinski,Mainz,29,Germany,2017/2018,2500000.0,3000000.0,Wing-Back,de Bundesliga,29,28,2500.0,27.8,-0.155781655951271,-1.5165086808448067,-0.2432908643349466,0.6615875061139368,-0.4448547189024205,-0.3888888888888973
Daniel Brosinski,Mainz,30,Germany,2018/2019,3000000.0,2500000.0,Wing-Back,de Bundesliga,26,26,2203.0,24.5,-0.3301700198992621,-0.6341236863201846,-1.0132469337832464,-1.3699253075619626,-0.7492108851301573,-0.3055555555555628
Daniel Brosinski,Mainz,31,Germany,2019/2020,2500000.0,2000000.0,Wing-Back,de Bundesliga,26,16,1709.0,19.0,0.3662169198798526,-1.851940036020037,-0.103394087751113,0.5198395771786215,-0.337323906036081,-0.5833333333333444
Daniel Brosinski,Mainz,32,Germany,2020/2021,1300000.0,800000.0,Wing-Back,de Bundesliga,21,16,1430.0,15.9,-0.2550587865228813,-1.228081961409174,-0.7691854835341344,-0.4079025606814503,-0.6935433016142499,-0.4722222222222283
Daniel Wass,Celta,28,Denmark,2017/2018,10000000.0,15000000.0,Wing-Back,es La Liga,35,34,2920.0,32.4,0.5986808078007226,-0.9057710896850304,-1.1323536007928166,0.1234196716031933,-0.4308203231982072,-0.0249999999999984
Daniel Wass,Valencia,29,Denmark,2018/2019,15000000.0,14000000.0,Wing-Back,es La Liga,32,26,2354.0,26.2,0.1670844730332325,-0.3828818600157786,-0.6996908377740989,0.4761884035281155,-0.2428680759620979,0.4000000000000022
Daniel Wass,Valencia,30,Denmark,2019/2020,14000000.0,11000000.0,Wing-Back,es La Liga,35,30,2733.0,30.4,-0.2169590439971915,-0.0226654553144317,-0.313140830584919,0.5303558944494569,-0.1273177782875413,-0.1749999999999996
Daniel Wass,Valencia,31,Denmark,2020/2021,7500000.0,7000000.0,Wing-Back,es La Liga,35,35,2979.0,33.1,0.1988706302995442,-0.3671290988669781,-0.3243870752543785,-0.3049248870399357,-0.1761490506699073,-0.0749999999999998
Danilo,Man City,26,Brazil,2017/2018,16000000.0,20000000.0,Wing-Back,eng Premier League,23,13,1349.0,15.0,0.6157001722628116,2.4269467899636186,0.3495219959067513,-0.5437150526658027,0.8594079424705308,1.9750000000000043
Danilo,Man City,27,Brazil,2018/2019,20000000.0,20000000.0,Wing-Back,eng Premier League,11,9,807.0,9.0,0.2028389493994839,2.479709403501588,1.0431367238376728,-0.8974548866414311,0.9561314003742843,1.800000000000001
Danilo,Juventus,28,Brazil,2019/2020,20000000.0,16000000.0,Wing-Back,it Serie A,22,16,1440.0,16.0,0.4430845527140821,1.8512752615096932,-0.1308304777568846,-0.9682537908222848,0.4531281348945098,0.8250000000000025
Danilo,Juventus,29,Brazil,2020/2021,15000000.0,20000000.0,Wing-Back,it Serie A,34,32,2916.0,32.4,0.0401467323458192,2.147915522263259,-0.2033400700609261,1.0246845611112545,0.5803223318593619,0.9750000000000068
Danilo D'Ambrosio,Inter,28,Italy,2017/2018,10000000.0,12000000.0,Wing-Back,it Serie A,34,34,2979.0,33.1,-0.0518906815633088,0.7273920670363373,0.609806861879532,-0.2427515260349162,0.3554380613444363,0.9000000000000113
Danilo D'Ambrosio,Inter,29,Italy,2018/2019,12000000.0,13000000.0,Wing-Back,it Serie A,30,29,2579.0,28.7,-0.0297654419761043,0.8720397700338499,-0.8565204564909754,-0.0697106228947522,-0.0976729121456854,0.6000000000000001
